date,time,temperature,label,type
24-Apr-25,18:40:42,22.44,0,normal
24-Apr-25,18:40:15,24.08,0,normal
24-Apr-25,18:40:15,24.08,0,normal
24-Apr-25,18:39:43,21.73,0,normal
24-Apr-25,18:39:43,21.73,0,normal
24-Apr-25,18:39:08,29.72,0,normal
24-Apr-25,18:39:08,29.72,0,normal
24-Apr-25,18:38:46,23.82,0,normal
24-Apr-25,18:38:46,23.82,0,normal
24-Apr-25,18:38:22,18.95,0,normal
24-Apr-25,18:38:22,18.95,0,normal
24-Apr-25,18:37:45,29.34,0,normal
24-Apr-25,18:37:45,29.34,0,normal
24-Apr-25,18:37:19,27.94,0,normal
24-Apr-25,18:37:19,27.94,0,normal
24-Apr-25,18:36:41,19.46,0,normal
24-Apr-25,18:36:41,19.46,0,normal
24-Apr-25,18:36:04,18.05,0,normal
24-Apr-25,18:36:04,18.05,0,normal
24-Apr-25,18:35:31,20.7,0,normal
24-Apr-25,18:35:31,20.7,0,normal
24-Apr-25,18:34:57,23.69,0,normal
24-Apr-25,18:34:57,23.69,0,normal
24-Apr-25,18:34:30,27.64,0,normal
24-Apr-25,18:34:30,27.64,0,normal
24-Apr-25,18:34:06,26.08,0,normal
24-Apr-25,18:34:06,26.08,0,normal
24-Apr-25,18:33:44,20.27,0,normal
24-Apr-25,18:33:44,20.27,0,normal
24-Apr-25,18:33:05,28.21,0,normal
24-Apr-25,18:33:05,28.21,0,normal
24-Apr-25,18:32:31,24.16,0,normal
24-Apr-25,18:32:31,24.16,0,normal
24-Apr-25,18:32:11,26.41,0,normal
24-Apr-25,18:32:11,26.41,0,normal
24-Apr-25,18:31:37,25.53,0,normal
24-Apr-25,18:31:37,25.53,0,normal
24-Apr-25,18:31:16,21.58,0,normal
24-Apr-25,18:31:16,21.58,0,normal
24-Apr-25,18:30:41,20.72,0,normal
24-Apr-25,18:30:41,20.72,0,normal
24-Apr-25,18:30:05,28.74,0,normal
24-Apr-25,18:30:05,28.74,0,normal
24-Apr-25,18:29:31,26.62,0,normal
24-Apr-25,18:29:31,26.62,0,normal
24-Apr-25,18:28:51,28.35,0,normal
24-Apr-25,18:28:51,28.35,0,normal
24-Apr-25,18:28:24,27.24,0,normal
24-Apr-25,18:28:24,27.24,0,normal
24-Apr-25,18:27:44,27.58,0,normal
24-Apr-25,18:27:44,27.58,0,normal
24-Apr-25,18:27:07,25.0,0,normal
24-Apr-25,18:27:07,25.0,0,normal
24-Apr-25,18:26:33,20.96,0,normal
24-Apr-25,18:26:33,20.96,0,normal
24-Apr-25,18:26:12,25.77,0,normal
24-Apr-25,18:26:12,25.77,0,normal
24-Apr-25,18:25:47,18.8,0,normal
24-Apr-25,18:25:47,18.8,0,normal
24-Apr-25,18:25:23,26.12,0,normal
24-Apr-25,18:25:23,26.12,0,normal
24-Apr-25,18:24:57,25.89,0,normal
24-Apr-25,18:24:57,25.89,0,normal
24-Apr-25,18:24:34,22.93,0,normal
24-Apr-25,18:24:34,22.93,0,normal
24-Apr-25,18:23:58,23.22,0,normal
24-Apr-25,18:23:58,23.22,0,normal
24-Apr-25,18:23:25,20.78,0,normal
24-Apr-25,18:23:25,20.78,0,normal
24-Apr-25,18:22:55,22.15,0,normal
24-Apr-25,18:22:55,22.15,0,normal
24-Apr-25,18:22:21,18.26,0,normal
24-Apr-25,18:22:21,18.26,0,normal
24-Apr-25,18:21:54,21.86,0,normal
24-Apr-25,18:21:54,21.86,0,normal
24-Apr-25,18:21:33,19.23,0,normal
24-Apr-25,18:21:33,19.23,0,normal
24-Apr-25,17:52:14,26.25,0,normal
24-Apr-25,17:52:14,26.25,0,normal
24-Apr-25,17:51:49,18.83,0,normal
24-Apr-25,17:51:49,18.83,0,normal
24-Apr-25,17:51:27,21.23,0,normal
24-Apr-25,17:51:27,21.23,0,normal
24-Apr-25,17:50:47,27.72,0,normal
24-Apr-25,17:50:47,27.72,0,normal
24-Apr-25,17:50:13,25.87,0,normal
24-Apr-25,17:50:13,25.87,0,normal
24-Apr-25,17:49:34,28.23,0,normal
24-Apr-25,17:49:34,28.23,0,normal
24-Apr-25,17:49:11,23.09,0,normal
24-Apr-25,17:49:11,23.09,0,normal
24-Apr-25,17:48:31,22.77,0,normal
24-Apr-25,17:48:31,22.77,0,normal
24-Apr-25,17:48:09,25.36,0,normal
24-Apr-25,17:48:09,25.36,0,normal
24-Apr-25,17:47:35,18.82,0,normal
24-Apr-25,17:47:35,18.82,0,normal
24-Apr-25,17:47:04,27.3,0,normal
24-Apr-25,17:47:04,27.3,0,normal
24-Apr-25,17:46:33,20.64,0,normal
24-Apr-25,17:46:33,20.64,0,normal
24-Apr-25,17:45:54,25.23,0,normal
24-Apr-25,17:45:54,25.23,0,normal
24-Apr-25,17:45:27,29.06,0,normal
24-Apr-25,17:45:27,29.06,0,normal
24-Apr-25,17:44:59,27.02,0,normal
24-Apr-25,17:44:59,27.02,0,normal
24-Apr-25,17:44:24,19.69,0,normal
24-Apr-25,17:44:24,19.69,0,normal
24-Apr-25,17:44:00,25.63,0,normal
24-Apr-25,17:43:55,24.74,0,normal
24-Apr-25,17:43:55,24.74,0,normal
24-Apr-25,17:43:40,25.63,0,normal
24-Apr-25,17:43:32,29.23,0,normal
24-Apr-25,17:43:32,29.23,0,normal
24-Apr-25,17:42:54,29.75,0,normal
24-Apr-25,17:42:54,29.75,0,normal
24-Apr-25,17:42:24,23.24,0,normal
24-Apr-25,17:42:24,23.24,0,normal
24-Apr-25,17:41:49,21.19,0,normal
24-Apr-25,17:41:49,21.19,0,normal
24-Apr-25,17:41:20,29.73,0,normal
24-Apr-25,17:41:20,29.73,0,normal
24-Apr-25,17:16:13,19.95,0,normal
24-Apr-25,17:16:13,19.95,0,normal
24-Apr-25,17:15:39,18.97,0,normal
24-Apr-25,17:15:39,18.97,0,normal
24-Apr-25,17:15:02,28.64,0,normal
24-Apr-25,17:15:02,28.64,0,normal
24-Apr-25,17:14:36,23.35,0,normal
24-Apr-25,17:14:36,23.35,0,normal
24-Apr-25,17:14:15,21.24,0,normal
24-Apr-25,17:14:15,21.24,0,normal
24-Apr-25,17:13:47,25.45,0,normal
24-Apr-25,17:13:47,25.45,0,normal
24-Apr-25,17:13:07,21.3,0,normal
24-Apr-25,17:13:07,21.3,0,normal
24-Apr-25,17:12:42,28.77,0,normal
24-Apr-25,17:12:42,28.77,0,normal
24-Apr-25,17:12:15,20.56,0,normal
24-Apr-25,17:12:15,20.56,0,normal
24-Apr-25,17:11:54,23.98,0,normal
24-Apr-25,17:11:54,23.98,0,normal
24-Apr-25,17:11:19,24.28,0,normal
24-Apr-25,17:11:19,24.28,0,normal
24-Apr-25,17:10:43,19.9,0,normal
24-Apr-25,17:10:43,19.9,0,normal
24-Apr-25,17:10:04,18.76,0,normal
24-Apr-25,17:10:04,18.76,0,normal
24-Apr-25,17:09:36,24.48,0,normal
24-Apr-25,17:09:36,24.48,0,normal
24-Apr-25,17:09:13,29.98,0,normal
24-Apr-25,17:09:13,29.98,0,normal
24-Apr-25,17:08:36,28.06,0,normal
24-Apr-25,17:08:36,28.06,0,normal
24-Apr-25,17:08:02,18.77,0,normal
24-Apr-25,17:08:02,18.77,0,normal
24-Apr-25,17:07:34,18.97,0,normal
24-Apr-25,17:07:34,18.97,0,normal
24-Apr-25,17:07:03,23.88,0,normal
24-Apr-25,17:07:03,23.88,0,normal
24-Apr-25,17:06:42,25.47,0,normal
24-Apr-25,17:06:42,25.47,0,normal
24-Apr-25,17:06:08,19.66,0,normal
24-Apr-25,17:06:08,19.66,0,normal
24-Apr-25,17:05:43,20.93,0,normal
24-Apr-25,17:05:43,20.93,0,normal
24-Apr-25,17:05:13,23.95,0,normal
24-Apr-25,17:05:13,23.95,0,normal
24-Apr-25,17:04:36,18.97,0,normal
24-Apr-25,17:04:36,18.97,0,normal
24-Apr-25,17:04:12,25.58,0,normal
24-Apr-25,17:04:12,25.58,0,normal
24-Apr-25,17:03:51,19.48,0,normal
24-Apr-25,17:03:51,19.48,0,normal
24-Apr-25,17:03:12,21.6,0,normal
24-Apr-25,17:03:12,21.6,0,normal
24-Apr-25,17:02:45,23.08,0,normal
24-Apr-25,17:02:45,23.08,0,normal
24-Apr-25,17:02:05,29.42,0,normal
24-Apr-25,17:02:05,29.42,0,normal
24-Apr-25,17:01:41,25.78,0,normal
24-Apr-25,17:01:41,25.78,0,normal
24-Apr-25,17:01:18,19.78,0,normal
24-Apr-25,17:01:18,19.78,0,normal
24-Apr-25,17:00:40,18.97,0,normal
24-Apr-25,17:00:40,18.97,0,normal
24-Apr-25,17:00:00,28.79,0,normal
24-Apr-25,17:00:00,28.79,0,normal
24-Apr-25,16:59:37,25.95,0,normal
24-Apr-25,16:59:37,25.95,0,normal
24-Apr-25,16:59:08,20.95,0,normal
24-Apr-25,16:59:08,20.95,0,normal
24-Apr-25,16:58:36,24.09,0,normal
24-Apr-25,16:58:36,24.09,0,normal
24-Apr-25,16:58:08,25.63,0,normal
24-Apr-25,16:58:08,25.63,0,normal
24-Apr-25,16:57:47,25.08,0,normal
24-Apr-25,16:57:47,25.08,0,normal
24-Apr-25,16:57:07,29.79,0,normal
24-Apr-25,16:57:07,29.79,0,normal
24-Apr-25,16:56:33,23.73,0,normal
24-Apr-25,16:56:33,23.73,0,normal
24-Apr-25,16:56:03,19.94,0,normal
24-Apr-25,16:56:03,19.94,0,normal
24-Apr-25,16:55:42,29.2,0,normal
24-Apr-25,16:55:42,29.2,0,normal
24-Apr-25,16:55:06,29.07,0,normal
24-Apr-25,16:55:06,29.07,0,normal
24-Apr-25,16:54:27,28.13,0,normal
24-Apr-25,16:54:27,28.13,0,normal
24-Apr-25,16:53:50,23.61,0,normal
24-Apr-25,16:53:50,23.61,0,normal
24-Apr-25,16:53:11,24.44,0,normal
24-Apr-25,16:53:11,24.44,0,normal
24-Apr-25,16:52:33,26.2,0,normal
24-Apr-25,16:52:33,26.2,0,normal
24-Apr-25,16:51:59,20.3,0,normal
24-Apr-25,16:51:59,20.3,0,normal
24-Apr-25,16:51:38,29.78,0,normal
24-Apr-25,16:51:38,29.78,0,normal
24-Apr-25,16:51:01,21.1,0,normal
24-Apr-25,16:51:01,21.1,0,normal
24-Apr-25,16:50:23,27.66,0,normal
24-Apr-25,16:50:23,27.66,0,normal
24-Apr-25,16:49:48,28.3,0,normal
24-Apr-25,16:49:48,28.3,0,normal
24-Apr-25,16:49:10,29.48,0,normal
24-Apr-25,16:49:10,29.48,0,normal
24-Apr-25,16:48:48,29.31,0,normal
24-Apr-25,16:48:48,29.31,0,normal
24-Apr-25,16:48:16,26.82,0,normal
24-Apr-25,16:48:16,26.82,0,normal
24-Apr-25,16:47:46,25.72,0,normal
24-Apr-25,16:47:46,25.72,0,normal
24-Apr-25,16:47:12,23.89,0,normal
24-Apr-25,16:47:12,23.89,0,normal
24-Apr-25,16:46:42,22.44,0,normal
24-Apr-25,16:46:42,22.44,0,normal
24-Apr-25,16:46:07,22.62,0,normal
24-Apr-25,16:46:07,22.62,0,normal
24-Apr-25,16:45:28,22.21,0,normal
24-Apr-25,16:45:28,22.21,0,normal
24-Apr-25,16:44:50,26.3,0,normal
24-Apr-25,16:44:50,26.3,0,normal
24-Apr-25,16:44:29,26.35,0,normal
24-Apr-25,16:44:29,26.35,0,normal
24-Apr-25,16:44:08,21.05,0,normal
24-Apr-25,16:44:08,21.05,0,normal
24-Apr-25,16:43:37,26.66,0,normal
24-Apr-25,16:43:37,26.66,0,normal
24-Apr-25,16:43:10,23.87,0,normal
24-Apr-25,16:43:10,23.87,0,normal
24-Apr-25,16:42:40,27.47,0,normal
24-Apr-25,16:42:40,27.47,0,normal
24-Apr-25,16:42:19,25.14,0,normal
24-Apr-25,16:42:19,25.14,0,normal
24-Apr-25,16:41:40,27.3,0,normal
24-Apr-25,16:41:40,27.3,0,normal
24-Apr-25,16:41:04,22.8,0,normal
24-Apr-25,16:41:04,22.8,0,normal
24-Apr-25,16:40:37,23.65,0,normal
24-Apr-25,16:40:37,23.65,0,normal
24-Apr-25,16:40:00,21.62,0,normal
24-Apr-25,16:40:00,21.62,0,normal
24-Apr-25,16:39:40,19.75,0,normal
24-Apr-25,16:39:40,19.75,0,normal
24-Apr-25,16:39:19,25.48,0,normal
24-Apr-25,16:39:19,25.48,0,normal
24-Apr-25,16:38:58,26.04,0,normal
24-Apr-25,16:38:58,26.04,0,normal
24-Apr-25,16:38:34,22.03,0,normal
24-Apr-25,16:38:34,22.03,0,normal
24-Apr-25,16:38:11,19.05,0,normal
24-Apr-25,16:38:11,19.05,0,normal
24-Apr-25,16:37:32,21.38,0,normal
24-Apr-25,16:37:32,21.38,0,normal
24-Apr-25,16:36:56,23.26,0,normal
24-Apr-25,16:36:56,23.26,0,normal
24-Apr-25,16:36:17,20.99,0,normal
24-Apr-25,16:36:17,20.99,0,normal
24-Apr-25,16:35:52,18.41,0,normal
24-Apr-25,16:35:52,18.41,0,normal
24-Apr-25,16:35:25,28.55,0,normal
24-Apr-25,16:35:25,28.55,0,normal
24-Apr-25,16:34:50,29.02,0,normal
24-Apr-25,16:34:50,29.02,0,normal
24-Apr-25,16:34:25,24.5,0,normal
24-Apr-25,16:34:25,24.5,0,normal
24-Apr-25,16:33:50,22.39,0,normal
24-Apr-25,16:33:50,22.39,0,normal
24-Apr-25,16:33:19,24.0,0,normal
24-Apr-25,16:33:19,24.0,0,normal
24-Apr-25,16:32:46,23.26,0,normal
24-Apr-25,16:32:46,23.26,0,normal
24-Apr-25,16:32:10,19.53,0,normal
24-Apr-25,16:32:10,19.53,0,normal
24-Apr-25,16:31:46,23.41,0,normal
24-Apr-25,16:31:46,23.41,0,normal
24-Apr-25,16:31:19,18.48,0,normal
24-Apr-25,16:31:19,18.48,0,normal
24-Apr-25,16:30:45,19.81,0,normal
24-Apr-25,16:30:45,19.81,0,normal
24-Apr-25,16:30:05,19.55,0,normal
24-Apr-25,16:30:05,19.55,0,normal
24-Apr-25,16:29:40,24.47,0,normal
24-Apr-25,16:29:40,24.47,0,normal
24-Apr-25,16:29:09,22.77,0,normal
24-Apr-25,16:29:09,22.77,0,normal
24-Apr-25,16:28:36,18.2,0,normal
24-Apr-25,16:28:36,18.2,0,normal
24-Apr-25,16:28:16,20.37,0,normal
24-Apr-25,16:28:16,20.37,0,normal
24-Apr-25,16:27:36,18.89,0,normal
24-Apr-25,16:27:36,18.89,0,normal
24-Apr-25,16:27:07,29.37,0,normal
24-Apr-25,16:27:07,29.37,0,normal
24-Apr-25,16:26:44,26.87,0,normal
24-Apr-25,16:26:44,26.87,0,normal
24-Apr-25,16:26:04,27.25,0,normal
24-Apr-25,16:26:04,27.25,0,normal
24-Apr-25,16:25:35,21.06,0,normal
24-Apr-25,16:25:35,21.06,0,normal
24-Apr-25,16:25:13,20.47,0,normal
24-Apr-25,16:25:13,20.47,0,normal
24-Apr-25,16:24:48,24.56,0,normal
24-Apr-25,16:24:48,24.56,0,normal
24-Apr-25,16:24:27,27.81,0,normal
24-Apr-25,16:24:27,27.81,0,normal
24-Apr-25,16:23:51,19.65,0,normal
24-Apr-25,16:23:51,19.65,0,normal
24-Apr-25,16:23:14,18.17,0,normal
24-Apr-25,16:23:14,18.17,0,normal
24-Apr-25,16:22:43,26.17,0,normal
24-Apr-25,16:22:43,26.17,0,normal
24-Apr-25,16:22:03,19.04,0,normal
24-Apr-25,16:22:03,19.04,0,normal
24-Apr-25,16:21:41,20.54,0,normal
24-Apr-25,16:21:41,20.54,0,normal
24-Apr-25,16:21:20,25.02,0,normal
24-Apr-25,16:21:20,25.02,0,normal
24-Apr-25,16:20:58,28.74,0,normal
24-Apr-25,16:20:58,28.74,0,normal
24-Apr-25,16:20:33,20.85,0,normal
24-Apr-25,16:20:33,20.85,0,normal
24-Apr-25,16:20:08,25.98,0,normal
24-Apr-25,16:20:08,25.98,0,normal
24-Apr-25,16:19:46,21.77,0,normal
24-Apr-25,16:19:46,21.77,0,normal
24-Apr-25,16:19:26,28.02,0,normal
24-Apr-25,16:19:26,28.02,0,normal
24-Apr-25,16:18:57,29.05,0,normal
24-Apr-25,16:18:57,29.05,0,normal
24-Apr-25,16:18:21,24.85,0,normal
24-Apr-25,16:18:21,24.85,0,normal
24-Apr-25,16:17:54,24.65,0,normal
24-Apr-25,16:17:54,24.65,0,normal
24-Apr-25,16:17:22,27.02,0,normal
24-Apr-25,16:17:22,27.02,0,normal
24-Apr-25,16:17:01,20.95,0,normal
24-Apr-25,16:17:01,20.95,0,normal
24-Apr-25,16:16:30,29.05,0,normal
24-Apr-25,16:16:30,29.05,0,normal
24-Apr-25,16:16:06,20.53,0,normal
24-Apr-25,16:16:06,20.53,0,normal
24-Apr-25,16:15:35,23.94,0,normal
24-Apr-25,16:15:35,23.94,0,normal
24-Apr-25,16:14:57,23.12,0,normal
24-Apr-25,16:14:57,23.12,0,normal
24-Apr-25,16:14:27,19.92,0,normal
24-Apr-25,16:14:27,19.92,0,normal
24-Apr-25,16:13:48,19.67,0,normal
24-Apr-25,16:13:48,19.67,0,normal
24-Apr-25,16:13:28,19.66,0,normal
24-Apr-25,16:13:28,19.66,0,normal
24-Apr-25,16:12:59,18.26,0,normal
24-Apr-25,16:12:59,18.26,0,normal
24-Apr-25,16:12:27,18.36,0,normal
24-Apr-25,16:12:27,18.36,0,normal
24-Apr-25,16:11:55,18.73,0,normal
24-Apr-25,16:11:55,18.73,0,normal
24-Apr-25,16:11:19,22.38,0,normal
24-Apr-25,16:11:19,22.38,0,normal
24-Apr-25,16:10:51,25.53,0,normal
24-Apr-25,16:10:51,25.53,0,normal
24-Apr-25,16:10:23,22.41,0,normal
24-Apr-25,16:10:23,22.41,0,normal
24-Apr-25,16:09:52,24.17,0,normal
24-Apr-25,16:09:52,24.17,0,normal
24-Apr-25,16:09:30,29.46,0,normal
24-Apr-25,16:09:30,29.46,0,normal
24-Apr-25,16:08:58,18.27,0,normal
24-Apr-25,16:08:58,18.27,0,normal
24-Apr-25,16:08:38,20.7,0,normal
24-Apr-25,16:08:38,20.7,0,normal
24-Apr-25,16:08:15,29.71,0,normal
24-Apr-25,16:08:15,29.71,0,normal
24-Apr-25,16:07:40,23.74,0,normal
24-Apr-25,16:07:40,23.74,0,normal
24-Apr-25,16:07:08,29.14,0,normal
24-Apr-25,16:07:08,29.14,0,normal
24-Apr-25,16:06:40,26.47,0,normal
24-Apr-25,16:06:40,26.47,0,normal
24-Apr-25,16:06:18,29.21,0,normal
24-Apr-25,16:06:18,29.21,0,normal
24-Apr-25,16:05:42,25.84,0,normal
24-Apr-25,16:05:42,25.84,0,normal
24-Apr-25,16:05:07,29.56,0,normal
24-Apr-25,16:05:07,29.56,0,normal
24-Apr-25,16:04:42,29.55,0,normal
24-Apr-25,16:04:42,29.55,0,normal
24-Apr-25,16:04:13,28.1,0,normal
24-Apr-25,16:04:13,28.1,0,normal
24-Apr-25,16:03:33,23.16,0,normal
24-Apr-25,16:03:33,23.16,0,normal
24-Apr-25,16:02:59,19.84,0,normal
24-Apr-25,16:02:59,19.84,0,normal
24-Apr-25,16:02:26,24.41,0,normal
24-Apr-25,16:02:26,24.41,0,normal
24-Apr-25,16:01:50,28.06,0,normal
24-Apr-25,16:01:50,28.06,0,normal
24-Apr-25,16:01:20,22.11,0,normal
24-Apr-25,16:01:20,22.11,0,normal
24-Apr-25,16:00:52,18.08,0,normal
24-Apr-25,16:00:52,18.08,0,normal
24-Apr-25,16:00:22,20.73,0,normal
24-Apr-25,16:00:22,20.73,0,normal
24-Apr-25,15:59:45,29.69,0,normal
24-Apr-25,15:59:45,29.69,0,normal
24-Apr-25,15:59:05,18.4,0,normal
24-Apr-25,15:59:05,18.4,0,normal
24-Apr-25,15:58:29,23.82,0,normal
24-Apr-25,15:58:29,23.82,0,normal
24-Apr-25,15:57:50,24.45,0,normal
24-Apr-25,15:57:50,24.45,0,normal
24-Apr-25,15:57:14,21.69,0,normal
24-Apr-25,15:57:14,21.69,0,normal
24-Apr-25,15:56:50,20.5,0,normal
24-Apr-25,15:56:50,20.5,0,normal
24-Apr-25,15:56:25,29.08,0,normal
24-Apr-25,15:56:25,29.08,0,normal
24-Apr-25,15:55:53,19.98,0,normal
24-Apr-25,15:55:53,19.98,0,normal
24-Apr-25,15:55:27,29.32,0,normal
24-Apr-25,15:55:27,29.32,0,normal
24-Apr-25,15:54:48,24.75,0,normal
24-Apr-25,15:54:48,24.75,0,normal
24-Apr-25,15:54:09,21.43,0,normal
24-Apr-25,15:54:09,21.43,0,normal
24-Apr-25,15:53:39,21.68,0,normal
24-Apr-25,15:53:39,21.68,0,normal
24-Apr-25,15:53:03,18.26,0,normal
24-Apr-25,15:53:03,18.26,0,normal
24-Apr-25,15:52:25,27.86,0,normal
24-Apr-25,15:52:25,27.86,0,normal
24-Apr-25,15:51:49,25.72,0,normal
24-Apr-25,15:51:49,25.72,0,normal
24-Apr-25,15:51:20,19.47,0,normal
24-Apr-25,15:51:20,19.47,0,normal
24-Apr-25,15:50:59,19.94,0,normal
24-Apr-25,15:50:59,19.94,0,normal
24-Apr-25,15:50:25,26.6,0,normal
24-Apr-25,15:50:25,26.6,0,normal
24-Apr-25,15:49:58,28.41,0,normal
24-Apr-25,15:49:58,28.41,0,normal
24-Apr-25,15:49:27,29.48,0,normal
24-Apr-25,15:49:27,29.48,0,normal
24-Apr-25,15:48:52,26.55,0,normal
24-Apr-25,15:48:52,26.55,0,normal
24-Apr-25,15:48:29,26.95,0,normal
24-Apr-25,15:48:29,26.95,0,normal
24-Apr-25,15:47:55,26.9,0,normal
24-Apr-25,15:47:55,26.9,0,normal
24-Apr-25,15:47:21,23.33,0,normal
24-Apr-25,15:47:21,23.33,0,normal
24-Apr-25,15:46:51,23.89,0,normal
24-Apr-25,15:46:51,23.89,0,normal
24-Apr-25,15:46:21,26.96,0,normal
24-Apr-25,15:46:21,26.96,0,normal
24-Apr-25,15:45:54,24.67,0,normal
24-Apr-25,15:45:54,24.67,0,normal
24-Apr-25,15:45:21,27.3,0,normal
24-Apr-25,15:45:21,27.3,0,normal
24-Apr-25,15:44:50,24.79,0,normal
24-Apr-25,15:44:50,24.79,0,normal
24-Apr-25,15:44:30,18.97,0,normal
24-Apr-25,15:44:30,18.97,0,normal
24-Apr-25,15:43:52,25.03,0,normal
24-Apr-25,15:43:52,25.03,0,normal
24-Apr-25,15:43:26,20.16,0,normal
24-Apr-25,15:43:26,20.16,0,normal
24-Apr-25,15:42:55,25.21,0,normal
24-Apr-25,15:42:55,25.21,0,normal
24-Apr-25,15:42:24,26.85,0,normal
24-Apr-25,15:42:24,26.85,0,normal
24-Apr-25,15:41:46,29.56,0,normal
24-Apr-25,15:41:46,29.56,0,normal
24-Apr-25,15:41:12,20.74,0,normal
24-Apr-25,15:41:12,20.74,0,normal
24-Apr-25,15:40:43,19.4,0,normal
24-Apr-25,15:40:43,19.4,0,normal
24-Apr-25,15:40:12,24.04,0,normal
24-Apr-25,15:40:12,24.04,0,normal
24-Apr-25,15:39:44,25.38,0,normal
24-Apr-25,15:39:44,25.38,0,normal
24-Apr-25,15:39:08,19.19,0,normal
24-Apr-25,15:39:08,19.19,0,normal
24-Apr-25,15:38:35,19.53,0,normal
24-Apr-25,15:38:35,19.53,0,normal
24-Apr-25,15:38:05,28.57,0,normal
24-Apr-25,15:38:05,28.57,0,normal
24-Apr-25,15:37:40,21.05,0,normal
24-Apr-25,15:37:40,21.05,0,normal
24-Apr-25,15:37:09,19.84,0,normal
24-Apr-25,15:37:09,19.84,0,normal
24-Apr-25,15:36:45,18.65,0,normal
24-Apr-25,15:36:45,18.65,0,normal
24-Apr-25,15:36:25,19.18,0,normal
24-Apr-25,15:36:25,19.18,0,normal
24-Apr-25,15:35:58,23.38,0,normal
24-Apr-25,15:35:58,23.38,0,normal
24-Apr-25,15:35:28,18.48,0,normal
24-Apr-25,15:35:28,18.48,0,normal
24-Apr-25,15:35:07,19.93,0,normal
24-Apr-25,15:35:07,19.93,0,normal
24-Apr-25,15:34:31,27.47,0,normal
24-Apr-25,15:34:31,27.47,0,normal
24-Apr-25,15:33:55,29.82,0,normal
24-Apr-25,15:33:55,29.82,0,normal
24-Apr-25,15:33:35,28.1,0,normal
24-Apr-25,15:33:35,28.1,0,normal
24-Apr-25,15:33:12,22.82,0,normal
24-Apr-25,15:33:12,22.82,0,normal
24-Apr-25,15:32:38,25.29,0,normal
24-Apr-25,15:32:38,25.29,0,normal
24-Apr-25,15:32:13,18.26,0,normal
24-Apr-25,15:32:13,18.26,0,normal
24-Apr-25,15:31:41,29.34,0,normal
24-Apr-25,15:31:41,29.34,0,normal
24-Apr-25,15:31:17,25.58,0,normal
24-Apr-25,15:31:17,25.58,0,normal
24-Apr-25,15:30:50,18.97,0,normal
24-Apr-25,15:30:50,18.97,0,normal
24-Apr-25,15:30:10,26.01,0,normal
24-Apr-25,15:30:10,26.01,0,normal
24-Apr-25,15:29:41,18.92,0,normal
24-Apr-25,15:29:41,18.92,0,normal
24-Apr-25,15:29:14,23.71,0,normal
24-Apr-25,15:29:14,23.71,0,normal
24-Apr-25,15:28:50,24.75,0,normal
24-Apr-25,15:28:50,24.75,0,normal
24-Apr-25,15:28:25,25.08,0,normal
24-Apr-25,15:28:25,25.08,0,normal
24-Apr-25,15:27:45,26.37,0,normal
24-Apr-25,15:27:45,26.37,0,normal
24-Apr-25,15:27:22,24.41,0,normal
24-Apr-25,15:27:22,24.41,0,normal
24-Apr-25,15:26:53,26.18,0,normal
24-Apr-25,15:26:53,26.18,0,normal
24-Apr-25,15:26:30,21.33,0,normal
24-Apr-25,15:26:30,21.33,0,normal
24-Apr-25,15:26:03,19.45,0,normal
24-Apr-25,15:26:03,19.45,0,normal
24-Apr-25,15:25:37,22.03,0,normal
24-Apr-25,15:25:37,22.03,0,normal
24-Apr-25,15:25:06,28.42,0,normal
24-Apr-25,15:25:06,28.42,0,normal
24-Apr-25,15:24:36,20.19,0,normal
24-Apr-25,15:24:36,20.19,0,normal
24-Apr-25,15:24:14,28.78,0,normal
24-Apr-25,15:24:14,28.78,0,normal
24-Apr-25,15:23:36,22.22,0,normal
24-Apr-25,15:23:36,22.22,0,normal
24-Apr-25,15:22:59,29.16,0,normal
24-Apr-25,15:22:59,29.16,0,normal
24-Apr-25,15:22:21,29.29,0,normal
24-Apr-25,15:22:21,29.29,0,normal
24-Apr-25,15:21:54,21.77,0,normal
24-Apr-25,15:21:54,21.77,0,normal
24-Apr-25,15:21:25,21.21,0,normal
24-Apr-25,15:21:25,21.21,0,normal
24-Apr-25,15:21:02,26.63,0,normal
24-Apr-25,15:21:02,26.63,0,normal
24-Apr-25,15:20:26,21.45,0,normal
24-Apr-25,15:20:26,21.45,0,normal
24-Apr-25,15:19:48,22.48,0,normal
24-Apr-25,15:19:48,22.48,0,normal
24-Apr-25,15:19:08,26.97,0,normal
24-Apr-25,15:19:08,26.97,0,normal
24-Apr-25,15:18:32,27.6,0,normal
24-Apr-25,15:18:32,27.6,0,normal
24-Apr-25,15:18:00,27.52,0,normal
24-Apr-25,15:18:00,27.52,0,normal
24-Apr-25,15:17:28,27.79,0,normal
24-Apr-25,15:17:28,27.79,0,normal
24-Apr-25,15:16:55,21.76,0,normal
24-Apr-25,15:16:55,21.76,0,normal
24-Apr-25,15:16:19,24.66,0,normal
24-Apr-25,15:16:19,24.66,0,normal
24-Apr-25,15:15:50,24.8,0,normal
24-Apr-25,15:15:50,24.8,0,normal
24-Apr-25,15:15:11,25.51,0,normal
24-Apr-25,15:15:11,25.51,0,normal
24-Apr-25,15:14:42,29.82,0,normal
24-Apr-25,15:14:42,29.82,0,normal
24-Apr-25,15:14:05,18.85,0,normal
24-Apr-25,15:14:05,18.85,0,normal
24-Apr-25,15:13:33,18.9,0,normal
