date,time,humidity,label,type
24-Apr-25,15:43:05,63,0,normal
24-Apr-25,15:42:06,49,0,normal
24-Apr-25,15:42:06,49,0,normal
24-Apr-25,15:41:25,55,0,normal
24-Apr-25,15:41:25,55,0,normal
24-Apr-25,15:40:35,63,0,normal
24-Apr-25,15:40:35,63,0,normal
24-Apr-25,15:39:55,45,0,normal
24-Apr-25,15:39:55,45,0,normal
24-Apr-25,15:39:02,44,0,normal
24-Apr-25,15:39:02,44,0,normal
24-Apr-25,15:38:20,42,0,normal
24-Apr-25,15:38:20,42,0,normal
24-Apr-25,15:37:39,63,0,normal
24-Apr-25,15:37:39,63,0,normal
24-Apr-25,15:36:42,57,0,normal
24-Apr-25,15:36:42,57,0,normal
24-Apr-25,15:36:01,43,0,normal
24-Apr-25,15:36:01,43,0,normal
24-Apr-25,15:35:02,78,0,normal
24-Apr-25,15:35:02,78,0,normal
24-Apr-25,15:34:05,76,0,normal
24-Apr-25,15:34:05,76,0,normal
24-Apr-25,15:33:07,40,0,normal
24-Apr-25,15:33:07,40,0,normal
24-Apr-25,15:32:27,73,0,normal
24-Apr-25,15:32:27,73,0,normal
24-Apr-25,15:31:31,65,0,normal
24-Apr-25,15:31:31,65,0,normal
24-Apr-25,15:30:41,64,0,normal
24-Apr-25,15:30:41,64,0,normal
24-Apr-25,15:29:41,45,0,normal
24-Apr-25,15:29:41,45,0,normal
24-Apr-25,15:29:05,69,0,normal
24-Apr-25,15:29:05,69,0,normal
24-Apr-25,15:28:31,52,0,normal
24-Apr-25,15:28:31,52,0,normal
24-Apr-25,15:27:50,76,0,normal
24-Apr-25,15:27:50,76,0,normal
24-Apr-25,15:27:07,76,0,normal
24-Apr-25,15:27:07,76,0,normal
24-Apr-25,15:26:29,47,0,normal
24-Apr-25,15:26:29,47,0,normal
24-Apr-25,15:25:30,68,0,normal
24-Apr-25,15:25:30,68,0,normal
24-Apr-25,15:24:37,65,0,normal
24-Apr-25,15:24:37,65,0,normal
24-Apr-25,15:24:06,67,0,normal
24-Apr-25,15:24:06,67,0,normal
24-Apr-25,15:23:20,79,0,normal
24-Apr-25,15:23:20,79,0,normal
24-Apr-25,15:22:35,52,0,normal
24-Apr-25,15:22:35,52,0,normal
24-Apr-25,15:21:47,46,0,normal
24-Apr-25,15:21:47,46,0,normal
24-Apr-25,15:20:51,76,0,normal
24-Apr-25,15:20:51,76,0,normal
24-Apr-25,15:19:57,53,0,normal
24-Apr-25,15:19:57,53,0,normal
24-Apr-25,15:19:14,57,0,normal
24-Apr-25,15:19:14,57,0,normal
24-Apr-25,15:18:20,57,0,normal
24-Apr-25,15:18:20,57,0,normal
24-Apr-25,15:17:50,57,0,normal
24-Apr-25,15:17:50,57,0,normal
24-Apr-25,15:17:13,43,0,normal
24-Apr-25,15:17:13,43,0,normal
24-Apr-25,15:16:38,67,0,normal
24-Apr-25,15:16:38,67,0,normal
24-Apr-25,15:16:00,52,0,normal
24-Apr-25,15:16:00,52,0,normal
24-Apr-25,15:15:16,48,0,normal
24-Apr-25,15:15:16,48,0,normal
24-Apr-25,15:14:18,75,0,normal
24-Apr-25,15:14:18,75,0,normal
24-Apr-25,15:13:48,60,0,normal
24-Apr-25,15:13:48,60,0,normal
24-Apr-25,15:13:04,66,0,normal
24-Apr-25,15:13:04,66,0,normal
24-Apr-25,15:12:27,67,0,normal
24-Apr-25,15:12:27,67,0,normal
24-Apr-25,15:11:45,46,0,normal
24-Apr-25,15:11:45,46,0,normal
24-Apr-25,15:10:59,78,0,normal
24-Apr-25,15:10:59,78,0,normal
24-Apr-25,15:10:29,54,0,normal
24-Apr-25,15:10:29,54,0,normal
24-Apr-25,15:09:55,43,0,normal
24-Apr-25,15:09:55,43,0,normal
24-Apr-25,15:09:16,79,0,normal
24-Apr-25,15:09:16,79,0,normal
24-Apr-25,15:08:46,52,0,normal
24-Apr-25,15:08:46,52,0,normal
24-Apr-25,15:08:14,51,0,normal
24-Apr-25,15:08:14,51,0,normal
24-Apr-25,15:07:41,52,0,normal
24-Apr-25,15:07:41,52,0,normal
24-Apr-25,15:06:54,57,0,normal
24-Apr-25,15:06:54,57,0,normal
24-Apr-25,15:06:12,58,0,normal
24-Apr-25,15:06:12,58,0,normal
24-Apr-25,15:05:21,43,0,normal
24-Apr-25,15:05:21,43,0,normal
24-Apr-25,15:04:48,73,0,normal
24-Apr-25,15:04:48,73,0,normal
24-Apr-25,15:03:57,73,0,normal
24-Apr-25,15:03:57,73,0,normal
24-Apr-25,15:03:00,71,0,normal
24-Apr-25,15:03:00,71,0,normal
24-Apr-25,15:02:17,55,0,normal
24-Apr-25,15:02:17,55,0,normal
24-Apr-25,15:01:17,43,0,normal
24-Apr-25,15:01:17,43,0,normal
24-Apr-25,15:00:17,64,0,normal
24-Apr-25,15:00:17,64,0,normal
24-Apr-25,14:59:25,40,0,normal
24-Apr-25,14:59:25,40,0,normal
24-Apr-25,14:58:44,54,0,normal
24-Apr-25,14:58:44,54,0,normal
24-Apr-25,14:58:03,62,0,normal
24-Apr-25,14:58:03,62,0,normal
24-Apr-25,14:57:22,53,0,normal
24-Apr-25,14:57:22,53,0,normal
24-Apr-25,14:56:35,44,0,normal
24-Apr-25,14:56:35,44,0,normal
24-Apr-25,14:55:53,65,0,normal
24-Apr-25,14:55:53,65,0,normal
24-Apr-25,14:55:12,65,0,normal
24-Apr-25,14:55:12,65,0,normal
24-Apr-25,14:54:41,43,0,normal
24-Apr-25,14:54:41,43,0,normal
24-Apr-25,14:53:50,62,0,normal
24-Apr-25,14:53:50,62,0,normal
24-Apr-25,14:53:15,57,0,normal
24-Apr-25,14:53:15,57,0,normal
24-Apr-25,14:52:41,58,0,normal
24-Apr-25,14:52:41,58,0,normal
24-Apr-25,14:52:22,46,0,normal
24-Apr-25,14:52:22,46,0,normal
24-Apr-25,14:51:24,68,0,normal
24-Apr-25,14:51:24,68,0,normal
24-Apr-25,14:50:49,78,0,normal
24-Apr-25,14:50:49,78,0,normal
24-Apr-25,14:49:58,75,0,normal
24-Apr-25,14:49:58,75,0,normal
24-Apr-25,14:49:09,56,0,normal
24-Apr-25,14:49:09,56,0,normal
24-Apr-25,00:03:12,69,0,normal
24-Apr-25,00:03:12,69,0,normal
24-Apr-25,00:02:26,61,0,normal
24-Apr-25,00:02:26,61,0,normal
24-Apr-25,00:01:38,76,0,normal
24-Apr-25,00:01:38,76,0,normal
24-Apr-25,00:00:56,59,0,normal
24-Apr-25,00:00:56,59,0,normal
24-Apr-25,00:00:13,73,0,normal
24-Apr-25,00:00:13,73,0,normal
23-Apr-25,23:59:25,79,0,normal
23-Apr-25,23:59:25,79,0,normal
23-Apr-25,23:58:49,74,0,normal
23-Apr-25,23:58:49,74,0,normal
23-Apr-25,23:58:07,60,0,normal
23-Apr-25,23:58:07,60,0,normal
23-Apr-25,23:57:08,40,0,normal
23-Apr-25,23:57:08,40,0,normal
23-Apr-25,23:56:36,76,0,normal
23-Apr-25,23:56:36,76,0,normal
23-Apr-25,23:55:47,43,0,normal
23-Apr-25,23:55:47,43,0,normal
23-Apr-25,23:54:58,67,0,normal
23-Apr-25,23:54:58,67,0,normal
23-Apr-25,23:54:16,62,0,normal
23-Apr-25,23:54:16,62,0,normal
23-Apr-25,23:53:35,55,0,normal
23-Apr-25,23:53:35,55,0,normal
23-Apr-25,23:52:55,54,0,normal
23-Apr-25,23:52:55,54,0,normal
23-Apr-25,23:52:23,73,0,normal
23-Apr-25,23:52:23,73,0,normal
23-Apr-25,23:51:45,60,0,normal
23-Apr-25,23:51:45,60,0,normal
23-Apr-25,23:50:56,69,0,normal
23-Apr-25,23:50:56,69,0,normal
23-Apr-25,23:50:03,60,0,normal
23-Apr-25,23:50:03,60,0,normal
23-Apr-25,23:49:19,60,0,normal
23-Apr-25,23:49:19,60,0,normal
23-Apr-25,23:48:26,61,0,normal
23-Apr-25,23:48:26,61,0,normal
23-Apr-25,23:47:29,45,0,normal
23-Apr-25,23:47:29,45,0,normal
23-Apr-25,23:46:42,57,0,normal
23-Apr-25,23:46:42,57,0,normal
23-Apr-25,23:45:49,79,0,normal
23-Apr-25,23:45:49,79,0,normal
23-Apr-25,23:45:07,67,0,normal
23-Apr-25,23:45:07,67,0,normal
23-Apr-25,23:44:19,58,0,normal
23-Apr-25,23:44:19,58,0,normal
23-Apr-25,23:43:35,47,0,normal
23-Apr-25,23:43:35,47,0,normal
23-Apr-25,23:42:58,80,0,normal
23-Apr-25,23:42:58,80,0,normal
23-Apr-25,23:42:09,79,0,normal
23-Apr-25,23:42:09,79,0,normal
23-Apr-25,23:41:11,47,0,normal
23-Apr-25,23:41:11,47,0,normal
23-Apr-25,23:40:30,53,0,normal
23-Apr-25,23:40:30,53,0,normal
23-Apr-25,23:39:51,62,0,normal
23-Apr-25,23:39:51,62,0,normal
23-Apr-25,23:39:04,42,0,normal
23-Apr-25,23:39:04,42,0,normal
23-Apr-25,23:38:25,59,0,normal
23-Apr-25,23:38:25,59,0,normal
23-Apr-25,23:37:55,49,0,normal
23-Apr-25,23:37:55,49,0,normal
23-Apr-25,23:37:12,79,0,normal
23-Apr-25,23:37:12,79,0,normal
23-Apr-25,23:36:41,70,0,normal
23-Apr-25,23:36:41,70,0,normal
23-Apr-25,23:36:04,62,0,normal
23-Apr-25,23:36:04,62,0,normal
23-Apr-25,23:35:28,52,0,normal
23-Apr-25,23:35:28,52,0,normal
23-Apr-25,23:34:29,70,0,normal
23-Apr-25,23:34:29,70,0,normal
23-Apr-25,23:33:42,68,0,normal
23-Apr-25,23:33:42,68,0,normal
23-Apr-25,23:33:12,47,0,normal
23-Apr-25,23:33:12,47,0,normal
23-Apr-25,23:32:37,67,0,normal
23-Apr-25,23:32:37,67,0,normal
23-Apr-25,23:31:47,71,0,normal
23-Apr-25,23:31:47,71,0,normal
23-Apr-25,23:31:00,70,0,normal
23-Apr-25,23:31:00,70,0,normal
23-Apr-25,23:30:08,55,0,normal
23-Apr-25,23:30:08,55,0,normal
23-Apr-25,23:29:12,53,0,normal
23-Apr-25,23:29:12,53,0,normal
23-Apr-25,23:28:12,53,0,normal
23-Apr-25,23:28:12,53,0,normal
23-Apr-25,23:27:30,69,0,normal
23-Apr-25,23:27:30,69,0,normal
23-Apr-25,23:26:42,61,0,normal
23-Apr-25,23:26:42,61,0,normal
23-Apr-25,23:25:58,63,0,normal
23-Apr-25,23:25:58,63,0,normal
23-Apr-25,23:25:03,77,0,normal
23-Apr-25,23:25:03,77,0,normal
23-Apr-25,23:24:11,44,0,normal
23-Apr-25,23:24:11,44,0,normal
23-Apr-25,23:23:11,74,0,normal
23-Apr-25,23:23:11,74,0,normal
23-Apr-25,23:22:32,79,0,normal
23-Apr-25,23:22:32,79,0,normal
23-Apr-25,23:21:39,47,0,normal
23-Apr-25,23:21:39,47,0,normal
23-Apr-25,23:20:43,65,0,normal
23-Apr-25,23:20:43,65,0,normal
23-Apr-25,23:20:07,40,0,normal
23-Apr-25,23:20:07,40,0,normal
23-Apr-25,23:19:35,47,0,normal
23-Apr-25,23:19:35,47,0,normal
23-Apr-25,23:18:55,58,0,normal
23-Apr-25,23:18:55,58,0,normal
23-Apr-25,23:18:07,67,0,normal
23-Apr-25,23:18:07,67,0,normal
23-Apr-25,23:17:25,70,0,normal
23-Apr-25,23:17:25,70,0,normal
23-Apr-25,23:16:30,72,0,normal
23-Apr-25,23:16:30,72,0,normal
23-Apr-25,23:15:41,41,0,normal
23-Apr-25,23:15:41,41,0,normal
23-Apr-25,23:15:05,51,0,normal
23-Apr-25,23:15:05,51,0,normal
23-Apr-25,23:14:32,62,0,normal
23-Apr-25,23:14:32,62,0,normal
23-Apr-25,23:13:40,72,0,normal
23-Apr-25,23:13:40,72,0,normal
23-Apr-25,23:12:41,50,0,normal
23-Apr-25,23:12:41,50,0,normal
23-Apr-25,23:11:49,63,0,normal
23-Apr-25,23:11:49,63,0,normal
23-Apr-25,23:11:11,80,0,normal
23-Apr-25,23:11:11,80,0,normal
23-Apr-25,23:10:25,41,0,normal
23-Apr-25,23:10:25,41,0,normal
23-Apr-25,23:09:43,41,0,normal
23-Apr-25,23:09:43,41,0,normal
23-Apr-25,23:09:03,66,0,normal
23-Apr-25,23:09:03,66,0,normal
23-Apr-25,23:08:20,51,0,normal
23-Apr-25,23:08:20,51,0,normal
23-Apr-25,23:07:25,59,0,normal
23-Apr-25,23:07:25,59,0,normal
23-Apr-25,23:06:30,70,0,normal
23-Apr-25,23:06:30,70,0,normal
23-Apr-25,23:05:31,68,0,normal
23-Apr-25,23:05:31,68,0,normal
23-Apr-25,23:05:00,77,0,normal
23-Apr-25,23:05:00,77,0,normal
23-Apr-25,23:04:27,62,0,normal
23-Apr-25,23:04:27,62,0,normal
23-Apr-25,23:03:49,69,0,normal
23-Apr-25,23:03:49,69,0,normal
23-Apr-25,23:02:57,60,0,normal
23-Apr-25,23:02:57,60,0,normal
23-Apr-25,23:02:03,69,0,normal
23-Apr-25,23:02:03,69,0,normal
23-Apr-25,23:01:19,43,0,normal
23-Apr-25,23:01:19,43,0,normal
23-Apr-25,23:00:38,40,0,normal
23-Apr-25,23:00:38,40,0,normal
23-Apr-25,22:59:38,57,0,normal
23-Apr-25,22:59:38,57,0,normal
23-Apr-25,22:58:49,77,0,normal
23-Apr-25,22:58:49,77,0,normal
23-Apr-25,22:58:09,49,0,normal
23-Apr-25,22:58:09,49,0,normal
23-Apr-25,22:57:34,42,0,normal
23-Apr-25,22:57:34,42,0,normal
23-Apr-25,22:56:51,69,0,normal
23-Apr-25,22:56:51,69,0,normal
23-Apr-25,22:56:06,65,0,normal
23-Apr-25,22:56:06,65,0,normal
23-Apr-25,22:55:23,41,0,normal
23-Apr-25,22:55:23,41,0,normal
23-Apr-25,22:54:45,50,0,normal
23-Apr-25,22:54:45,50,0,normal
23-Apr-25,22:53:49,65,0,normal
23-Apr-25,22:53:49,65,0,normal
23-Apr-25,22:53:17,74,0,normal
23-Apr-25,22:53:17,74,0,normal
23-Apr-25,22:52:29,45,0,normal
23-Apr-25,22:52:29,45,0,normal
23-Apr-25,22:51:48,80,0,normal
23-Apr-25,22:51:48,80,0,normal
23-Apr-25,22:51:15,47,0,normal
23-Apr-25,22:51:15,47,0,normal
23-Apr-25,22:50:30,75,0,normal
23-Apr-25,22:50:30,75,0,normal
23-Apr-25,22:49:44,61,0,normal
23-Apr-25,22:49:44,61,0,normal
23-Apr-25,22:48:58,45,0,normal
23-Apr-25,22:48:58,45,0,normal
23-Apr-25,22:48:16,57,0,normal
23-Apr-25,22:48:16,57,0,normal
23-Apr-25,22:47:27,51,0,normal
23-Apr-25,22:47:27,51,0,normal
23-Apr-25,22:46:35,64,0,normal
23-Apr-25,22:46:35,64,0,normal
23-Apr-25,22:45:54,77,0,normal
23-Apr-25,22:45:54,77,0,normal
23-Apr-25,22:45:17,59,0,normal
23-Apr-25,22:45:17,59,0,normal
23-Apr-25,22:44:43,68,0,normal
23-Apr-25,22:44:43,68,0,normal
23-Apr-25,22:43:51,79,0,normal
23-Apr-25,22:43:51,79,0,normal
23-Apr-25,22:43:04,55,0,normal
23-Apr-25,22:43:04,55,0,normal
23-Apr-25,22:42:26,74,0,normal
23-Apr-25,22:42:26,74,0,normal
23-Apr-25,22:41:45,45,0,normal
23-Apr-25,22:41:45,45,0,normal
23-Apr-25,22:41:08,62,0,normal
23-Apr-25,22:41:08,62,0,normal
23-Apr-25,22:40:19,77,0,normal
23-Apr-25,22:40:19,77,0,normal
23-Apr-25,22:39:35,58,0,normal
23-Apr-25,22:39:35,58,0,normal
23-Apr-25,22:38:41,72,0,normal
23-Apr-25,22:38:41,72,0,normal
23-Apr-25,22:37:52,46,0,normal
23-Apr-25,22:37:52,46,0,normal
23-Apr-25,22:37:18,76,0,normal
23-Apr-25,22:37:18,76,0,normal
23-Apr-25,22:36:45,53,0,normal
23-Apr-25,22:36:45,53,0,normal
23-Apr-25,22:36:15,52,0,normal
23-Apr-25,22:36:15,52,0,normal
23-Apr-25,22:35:20,41,0,normal
23-Apr-25,22:35:20,41,0,normal
23-Apr-25,22:34:28,74,0,normal
23-Apr-25,22:34:28,74,0,normal
23-Apr-25,22:33:33,45,0,normal
23-Apr-25,22:33:33,45,0,normal
23-Apr-25,22:32:43,41,0,normal
23-Apr-25,22:32:43,41,0,normal
23-Apr-25,22:31:57,55,0,normal
23-Apr-25,22:31:57,55,0,normal
23-Apr-25,22:31:07,66,0,normal
23-Apr-25,22:31:07,66,0,normal
23-Apr-25,22:30:14,68,0,normal
23-Apr-25,22:30:14,68,0,normal
23-Apr-25,22:29:36,57,0,normal
23-Apr-25,22:29:36,57,0,normal
23-Apr-25,22:28:58,70,0,normal
23-Apr-25,22:28:58,70,0,normal
23-Apr-25,22:28:25,76,0,normal
23-Apr-25,22:28:25,76,0,normal
23-Apr-25,22:27:29,62,0,normal
23-Apr-25,22:27:29,62,0,normal
23-Apr-25,22:26:33,51,0,normal
23-Apr-25,22:26:33,51,0,normal
23-Apr-25,22:25:53,52,0,normal
23-Apr-25,22:25:53,52,0,normal
23-Apr-25,22:25:14,63,0,normal
23-Apr-25,22:25:14,63,0,normal
23-Apr-25,22:24:40,50,0,normal
23-Apr-25,22:24:40,50,0,normal
23-Apr-25,22:23:58,54,0,normal
23-Apr-25,22:23:58,54,0,normal
23-Apr-25,22:23:14,76,0,normal
23-Apr-25,22:23:14,76,0,normal
23-Apr-25,22:22:32,51,0,normal
23-Apr-25,22:22:32,51,0,normal
23-Apr-25,22:21:39,49,0,normal
23-Apr-25,22:21:39,49,0,normal
23-Apr-25,22:20:59,45,0,normal
23-Apr-25,22:20:59,45,0,normal
23-Apr-25,22:20:05,72,0,normal
23-Apr-25,22:20:05,72,0,normal
23-Apr-25,22:19:21,69,0,normal
23-Apr-25,22:19:21,69,0,normal
23-Apr-25,22:18:39,64,0,normal
23-Apr-25,22:18:39,64,0,normal
23-Apr-25,22:17:39,48,0,normal
23-Apr-25,22:17:39,48,0,normal
23-Apr-25,22:16:52,64,0,normal
23-Apr-25,22:16:52,64,0,normal
23-Apr-25,22:15:59,78,0,normal
23-Apr-25,22:15:59,78,0,normal
23-Apr-25,22:15:21,40,0,normal
23-Apr-25,22:15:21,40,0,normal
23-Apr-25,22:14:48,48,0,normal
23-Apr-25,22:14:48,48,0,normal
23-Apr-25,22:13:50,40,0,normal
23-Apr-25,22:13:50,40,0,normal
23-Apr-25,22:06:27,73,0,normal
23-Apr-25,22:06:27,73,0,normal
23-Apr-25,22:05:44,78,0,normal
23-Apr-25,22:05:44,78,0,normal
23-Apr-25,22:04:58,40,0,normal
23-Apr-25,22:04:58,40,0,normal
23-Apr-25,22:04:26,61,0,normal
23-Apr-25,22:04:26,61,0,normal
23-Apr-25,22:03:35,75,0,normal
23-Apr-25,22:03:35,75,0,normal
23-Apr-25,22:03:02,65,0,normal
23-Apr-25,22:03:02,65,0,normal
23-Apr-25,22:02:32,72,0,normal
23-Apr-25,22:02:32,72,0,normal
23-Apr-25,22:01:49,55,0,normal
23-Apr-25,22:01:49,55,0,normal
23-Apr-25,22:01:09,56,0,normal
23-Apr-25,22:01:09,56,0,normal
23-Apr-25,21:59:55,79,0,normal
23-Apr-25,21:59:55,79,0,normal
23-Apr-25,21:59:24,67,0,normal
23-Apr-25,21:59:24,67,0,normal
23-Apr-25,21:59:03,54,0,normal
23-Apr-25,21:59:03,54,0,normal
23-Apr-25,21:58:30,51,0,normal
23-Apr-25,21:58:30,51,0,normal
23-Apr-25,21:57:52,72,0,normal
23-Apr-25,21:57:52,72,0,normal
23-Apr-25,21:57:00,45,0,normal
23-Apr-25,21:57:00,45,0,normal
23-Apr-25,21:56:24,73,0,normal
23-Apr-25,21:56:24,73,0,normal
23-Apr-25,21:55:50,62,0,normal
23-Apr-25,21:55:50,62,0,normal
23-Apr-25,21:55:19,79,0,normal
23-Apr-25,21:55:19,79,0,normal
23-Apr-25,21:54:35,78,0,normal
23-Apr-25,21:54:35,78,0,normal
23-Apr-25,21:53:52,52,0,normal
23-Apr-25,21:53:52,52,0,normal
23-Apr-25,21:53:14,52,0,normal
23-Apr-25,21:53:14,52,0,normal
23-Apr-25,21:52:21,48,0,normal
23-Apr-25,21:52:21,48,0,normal
23-Apr-25,21:51:46,58,0,normal
23-Apr-25,21:51:46,58,0,normal
23-Apr-25,21:50:52,40,0,normal
23-Apr-25,21:50:52,40,0,normal
23-Apr-25,21:49:23,59,0,normal
23-Apr-25,21:49:23,59,0,normal
23-Apr-25,21:48:37,52,0,normal
23-Apr-25,21:48:37,52,0,normal
23-Apr-25,21:48:36,75,0,normal
23-Apr-25,21:48:36,75,0,normal
23-Apr-25,21:47:54,55,0,normal
23-Apr-25,21:47:54,55,0,normal
23-Apr-25,21:47:15,52,0,normal
23-Apr-25,21:47:15,52,0,normal
23-Apr-25,21:46:24,64,0,normal
23-Apr-25,21:46:24,64,0,normal
23-Apr-25,21:45:38,47,0,normal
23-Apr-25,21:45:38,47,0,normal
23-Apr-25,21:45:05,56,0,normal
23-Apr-25,21:45:05,56,0,normal
23-Apr-25,21:44:13,43,0,normal
23-Apr-25,21:44:13,43,0,normal
23-Apr-25,21:43:24,52,0,normal
23-Apr-25,21:43:24,52,0,normal
23-Apr-25,21:42:32,74,0,normal
23-Apr-25,21:42:32,74,0,normal
23-Apr-25,21:42:01,50,0,normal
23-Apr-25,21:42:01,50,0,normal
23-Apr-25,21:41:05,54,0,normal
23-Apr-25,21:41:05,54,0,normal
23-Apr-25,21:40:12,56,0,normal
23-Apr-25,21:40:12,56,0,normal
23-Apr-25,21:39:22,60,0,normal
23-Apr-25,21:39:22,60,0,normal
23-Apr-25,21:38:33,79,0,normal
23-Apr-25,21:38:33,79,0,normal
23-Apr-25,21:37:42,46,0,normal
23-Apr-25,21:37:42,46,0,normal
23-Apr-25,21:35:33,54,0,normal
23-Apr-25,21:35:33,54,0,normal
23-Apr-25,21:34:44,77,0,normal
23-Apr-25,21:34:44,77,0,normal
23-Apr-25,21:33:44,51,0,normal
23-Apr-25,21:33:44,51,0,normal
23-Apr-25,21:33:00,77,0,normal
23-Apr-25,21:33:00,77,0,normal
23-Apr-25,21:32:25,73,0,normal
23-Apr-25,21:32:25,73,0,normal
23-Apr-25,21:31:26,42,0,normal
23-Apr-25,21:31:26,42,0,normal
23-Apr-25,21:30:32,71,0,normal
23-Apr-25,21:30:32,71,0,normal
23-Apr-25,21:29:39,80,0,normal
23-Apr-25,21:29:39,80,0,normal
23-Apr-25,21:28:51,70,0,normal
23-Apr-25,21:28:51,70,0,normal
23-Apr-25,21:28:02,60,0,normal
23-Apr-25,21:28:02,60,0,normal
23-Apr-25,21:27:05,66,0,normal
23-Apr-25,21:27:05,66,0,normal
23-Apr-25,21:26:16,49,0,normal
23-Apr-25,21:26:16,49,0,normal
23-Apr-25,21:25:30,71,0,normal
23-Apr-25,21:25:30,71,0,normal
23-Apr-25,21:25:00,79,0,normal
23-Apr-25,21:25:00,79,0,normal
23-Apr-25,21:24:12,52,0,normal
23-Apr-25,21:24:12,52,0,normal
23-Apr-25,21:21:51,42,0,normal
23-Apr-25,21:21:51,42,0,normal
23-Apr-25,21:21:44,52,0,normal
23-Apr-25,21:21:44,52,0,normal
23-Apr-25,21:19:56,73,0,normal
23-Apr-25,21:19:56,73,0,normal
23-Apr-25,21:18:57,73,0,normal
23-Apr-25,21:18:57,73,0,normal
23-Apr-25,21:18:04,54,0,normal
23-Apr-25,21:18:04,54,0,normal
23-Apr-25,21:17:24,40,0,normal
23-Apr-25,21:17:24,40,0,normal
23-Apr-25,21:16:41,43,0,normal
23-Apr-25,21:16:41,43,0,normal
23-Apr-25,21:16:10,80,0,normal
23-Apr-25,21:16:10,80,0,normal
23-Apr-25,21:15:11,63,0,normal
23-Apr-25,21:15:11,63,0,normal
23-Apr-25,21:14:37,51,0,normal
23-Apr-25,21:14:37,51,0,normal
23-Apr-25,21:13:39,57,0,normal
23-Apr-25,21:13:39,57,0,normal
23-Apr-25,06:44:52,40,0,normal
23-Apr-25,06:44:52,40,0,normal
23-Apr-25,06:44:19,78,0,normal
23-Apr-25,06:44:19,78,0,normal
23-Apr-25,06:43:21,69,0,normal
23-Apr-25,06:43:21,69,0,normal
23-Apr-25,06:42:34,52,0,normal
23-Apr-25,06:42:34,52,0,normal
23-Apr-25,06:41:39,48,0,normal
23-Apr-25,06:41:39,48,0,normal
23-Apr-25,06:41:09,58,0,normal
23-Apr-25,06:41:09,58,0,normal
23-Apr-25,06:40:09,74,0,normal
23-Apr-25,06:40:09,74,0,normal
23-Apr-25,06:39:20,45,0,normal
23-Apr-25,06:39:20,45,0,normal
23-Apr-25,06:38:32,63,0,normal
23-Apr-25,06:38:32,63,0,normal
23-Apr-25,06:38:00,61,0,normal
23-Apr-25,06:38:00,61,0,normal
23-Apr-25,06:37:23,54,0,normal
23-Apr-25,06:37:23,54,0,normal
23-Apr-25,06:36:31,74,0,normal
23-Apr-25,06:36:31,74,0,normal
23-Apr-25,06:35:56,76,0,normal
23-Apr-25,06:35:56,76,0,normal
23-Apr-25,06:35:07,78,0,normal
23-Apr-25,06:35:07,78,0,normal
23-Apr-25,06:34:15,57,0,normal
23-Apr-25,06:34:15,57,0,normal
23-Apr-25,06:33:21,54,0,normal
23-Apr-25,06:33:21,54,0,normal
23-Apr-25,06:32:40,70,0,normal
23-Apr-25,06:32:40,70,0,normal
23-Apr-25,06:32:02,77,0,normal
23-Apr-25,06:32:02,77,0,normal
23-Apr-25,06:31:31,59,0,normal
23-Apr-25,06:31:31,59,0,normal
23-Apr-25,06:31:01,48,0,normal
23-Apr-25,06:31:01,48,0,normal
23-Apr-25,06:30:26,61,0,normal
23-Apr-25,06:30:26,61,0,normal
23-Apr-25,06:29:51,54,0,normal
23-Apr-25,06:29:51,54,0,normal
23-Apr-25,06:29:00,70,0,normal
23-Apr-25,06:29:00,70,0,normal
23-Apr-25,06:28:28,68,0,normal
23-Apr-25,06:28:28,68,0,normal
23-Apr-25,06:27:39,51,0,normal
23-Apr-25,06:27:39,51,0,normal
23-Apr-25,06:26:50,64,0,normal
23-Apr-25,06:26:50,64,0,normal
23-Apr-25,06:26:19,44,0,normal
23-Apr-25,06:26:19,44,0,normal
23-Apr-25,06:25:47,45,0,normal
23-Apr-25,06:25:47,45,0,normal
23-Apr-25,06:25:14,51,0,normal
23-Apr-25,06:25:14,51,0,normal
23-Apr-25,06:24:37,52,0,normal
23-Apr-25,06:24:37,52,0,normal
23-Apr-25,06:23:44,51,0,normal
23-Apr-25,06:23:44,51,0,normal
23-Apr-25,06:22:57,57,0,normal
23-Apr-25,06:22:57,57,0,normal
23-Apr-25,06:22:11,53,0,normal
23-Apr-25,06:22:11,53,0,normal
23-Apr-25,06:21:13,79,0,normal
23-Apr-25,06:21:13,79,0,normal
23-Apr-25,06:20:30,72,0,normal
23-Apr-25,06:20:30,72,0,normal
23-Apr-25,06:19:48,41,0,normal
23-Apr-25,06:19:48,41,0,normal
23-Apr-25,06:19:03,50,0,normal
23-Apr-25,06:19:03,50,0,normal
23-Apr-25,06:18:18,55,0,normal
23-Apr-25,06:18:18,55,0,normal
23-Apr-25,06:17:24,71,0,normal
23-Apr-25,06:17:24,71,0,normal
23-Apr-25,06:16:33,68,0,normal
23-Apr-25,06:16:33,68,0,normal
23-Apr-25,06:15:44,64,0,normal
23-Apr-25,06:15:44,64,0,normal
23-Apr-25,06:14:48,64,0,normal
23-Apr-25,06:14:48,64,0,normal
23-Apr-25,06:13:52,59,0,normal
23-Apr-25,06:13:52,59,0,normal
23-Apr-25,06:13:02,40,0,normal
23-Apr-25,06:13:02,40,0,normal
23-Apr-25,06:12:26,76,0,normal
23-Apr-25,06:12:26,76,0,normal
23-Apr-25,06:11:46,60,0,normal
