"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message","src_ip","mqtt.connect.client_id"
"Apr 25, 2025 @ 22:36:37.309","-",mqtt,"iot/sensor/humedad",79,"192.168.1.2","-"
"Apr 25, 2025 @ 22:35:51.286","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 25, 2025 @ 22:35:51.286","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 25, 2025 @ 22:34:59.261","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 25, 2025 @ 22:34:59.261","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 25, 2025 @ 22:34:02.234","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 25, 2025 @ 22:34:02.234","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 25, 2025 @ 22:33:15.212","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 25, 2025 @ 22:33:15.212","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 25, 2025 @ 22:32:32.192","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 25, 2025 @ 22:32:32.191","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 25, 2025 @ 22:31:44.168","-",mqtt,"iot/sensor/humedad",42,"192.168.1.2","-"
"Apr 25, 2025 @ 22:31:44.168","-",mqtt,"iot/sensor/humedad",42,"192.168.1.2","-"
"Apr 25, 2025 @ 22:31:14.154","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 25, 2025 @ 22:31:14.154","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 25, 2025 @ 22:30:40.139","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 25, 2025 @ 22:30:40.138","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 25, 2025 @ 22:30:08.124","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 25, 2025 @ 22:30:08.123","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 25, 2025 @ 22:29:18.098","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 22:29:18.098","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 22:28:41.082","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 22:28:41.082","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 22:27:47.057","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 25, 2025 @ 22:27:47.057","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 25, 2025 @ 22:27:14.042","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 22:27:14.042","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 22:26:27.021","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 25, 2025 @ 22:26:27.021","-",mqtt,"iot/sensor/humedad",62,"192.168.1.2","-"
"Apr 25, 2025 @ 22:25:51.003","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:25:51.003","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:25:09.985","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:25:09.985","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:24:30.967","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 25, 2025 @ 22:24:30.967","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 25, 2025 @ 22:23:49.948","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 25, 2025 @ 22:23:49.948","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 25, 2025 @ 22:23:13.931","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 22:23:13.931","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 22:22:25.909","-",mqtt,"iot/sensor/humedad",79,"192.168.1.2","-"
"Apr 25, 2025 @ 22:22:25.909","-",mqtt,"iot/sensor/humedad",79,"192.168.1.2","-"
"Apr 25, 2025 @ 22:21:40.889","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 25, 2025 @ 22:21:40.889","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 25, 2025 @ 22:21:00.871","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 22:21:00.871","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 22:20:27.855","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 25, 2025 @ 22:20:27.855","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 25, 2025 @ 22:19:57.840","-",mqtt,"iot/sensor/humedad",79,"192.168.1.2","-"
"Apr 25, 2025 @ 22:19:57.840","-",mqtt,"iot/sensor/humedad",79,"192.168.1.2","-"
"Apr 25, 2025 @ 22:19:12.818","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 25, 2025 @ 22:19:12.818","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 25, 2025 @ 22:18:40.804","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:18:40.804","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:17:45.778","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 22:17:45.778","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 22:16:48.749","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 25, 2025 @ 22:16:48.749","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 25, 2025 @ 22:16:18.734","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 25, 2025 @ 22:16:18.734","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 25, 2025 @ 22:15:40.715","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 22:15:40.715","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 22:15:03.697","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 22:15:03.697","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 22:14:31.682","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 25, 2025 @ 22:14:31.682","-",mqtt,"iot/sensor/humedad",75,"192.168.1.2","-"
"Apr 25, 2025 @ 22:13:34.654","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 22:13:34.654","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 22:12:53.632","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 25, 2025 @ 22:12:53.632","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 25, 2025 @ 22:12:18.612","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 22:12:18.612","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 22:11:33.590","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 22:11:33.590","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 22:10:37.561","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 25, 2025 @ 22:10:37.561","-",mqtt,"iot/sensor/humedad",77,"192.168.1.2","-"
"Apr 25, 2025 @ 22:10:06.545","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 25, 2025 @ 22:10:06.544","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 25, 2025 @ 22:09:22.524","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:09:22.524","-",mqtt,"iot/sensor/humedad",52,"192.168.1.2","-"
"Apr 25, 2025 @ 22:08:28.498","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 22:08:28.498","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 22:07:50.479","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 25, 2025 @ 22:07:50.479","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 25, 2025 @ 22:07:20.465","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 25, 2025 @ 22:07:20.465","-",mqtt,"iot/sensor/humedad",64,"192.168.1.2","-"
"Apr 25, 2025 @ 22:06:39.446","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 22:06:39.446","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 22:05:45.420","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 22:05:45.420","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 22:05:06.401","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 22:05:06.401","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 22:04:34.386","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 25, 2025 @ 22:04:34.386","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 25, 2025 @ 22:03:57.366","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 25, 2025 @ 22:03:57.366","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 25, 2025 @ 22:02:59.338","-",mqtt,"iot/sensor/humedad",42,"192.168.1.2","-"
"Apr 25, 2025 @ 22:02:59.338","-",mqtt,"iot/sensor/humedad",42,"192.168.1.2","-"
"Apr 25, 2025 @ 22:02:15.316","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 22:02:15.316","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 22:01:41.300","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 25, 2025 @ 22:01:41.300","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 25, 2025 @ 22:01:05.283","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 22:01:05.283","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 22:00:19.260","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 22:00:19.260","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 21:59:48.244","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 21:59:48.244","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 21:58:57.220","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 25, 2025 @ 21:58:57.220","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 25, 2025 @ 21:57:58.191","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 25, 2025 @ 21:57:58.191","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 25, 2025 @ 21:57:27.176","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:57:27.176","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:56:42.155","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:56:42.155","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:55:59.131","-",mqtt,"iot/sensor/humedad",45,"192.168.1.2","-"
"Apr 25, 2025 @ 21:55:59.131","-",mqtt,"iot/sensor/humedad",45,"192.168.1.2","-"
"Apr 25, 2025 @ 21:55:26.115","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 21:55:26.115","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 21:54:28.086","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 25, 2025 @ 21:54:28.086","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 25, 2025 @ 21:53:51.069","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:53:51.069","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:53:14.051","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 25, 2025 @ 21:53:14.051","-",mqtt,"iot/sensor/humedad",73,"192.168.1.2","-"
"Apr 25, 2025 @ 21:52:38.033","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 25, 2025 @ 21:52:38.033","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 25, 2025 @ 21:51:57.013","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 21:51:57.013","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 21:51:08.989","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:51:08.989","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:50:29.971","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 25, 2025 @ 21:50:29.971","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 25, 2025 @ 21:49:43.945","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 25, 2025 @ 21:49:43.945","-",mqtt,"iot/sensor/humedad",68,"192.168.1.2","-"
"Apr 25, 2025 @ 21:48:52.921","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:48:52.921","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:48:04.894","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 21:48:04.894","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 21:47:17.870","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 21:47:17.870","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 21:46:23.843","-",mqtt,"iot/sensor/humedad",59,"192.168.1.2","-"
"Apr 25, 2025 @ 21:46:23.843","-",mqtt,"iot/sensor/humedad",59,"192.168.1.2","-"
"Apr 25, 2025 @ 21:45:27.816","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 25, 2025 @ 21:45:27.816","-",mqtt,"iot/sensor/humedad",53,"192.168.1.2","-"
"Apr 25, 2025 @ 21:44:45.799","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 25, 2025 @ 21:44:45.799","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 25, 2025 @ 21:44:06.783","-",mqtt,"iot/sensor/humedad",42,"192.168.1.2","-"
"Apr 25, 2025 @ 21:44:06.783","-",mqtt,"iot/sensor/humedad",42,"192.168.1.2","-"
"Apr 25, 2025 @ 21:43:14.761","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 25, 2025 @ 21:43:14.761","-",mqtt,"iot/sensor/humedad",56,"192.168.1.2","-"
"Apr 25, 2025 @ 21:42:27.742","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 21:42:27.742","-",mqtt,"iot/sensor/humedad",51,"192.168.1.2","-"
"Apr 25, 2025 @ 21:41:37.723","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 25, 2025 @ 21:41:37.723","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 25, 2025 @ 21:40:45.701","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 25, 2025 @ 21:40:45.701","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 25, 2025 @ 21:40:15.688","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 25, 2025 @ 21:40:15.688","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 25, 2025 @ 21:39:42.674","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 21:39:42.674","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 25, 2025 @ 21:38:57.656","-",mqtt,"iot/sensor/humedad",59,"192.168.1.2","-"
"Apr 25, 2025 @ 21:38:57.656","-",mqtt,"iot/sensor/humedad",59,"192.168.1.2","-"
"Apr 25, 2025 @ 21:38:24.640","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 25, 2025 @ 21:38:24.640","-",mqtt,"iot/sensor/humedad",66,"192.168.1.2","-"
"Apr 25, 2025 @ 21:37:42.624","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 25, 2025 @ 21:37:42.624","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 25, 2025 @ 21:36:53.605","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:36:53.605","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:35:56.581","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 25, 2025 @ 21:35:56.581","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 25, 2025 @ 21:35:21.568","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 25, 2025 @ 21:35:21.568","-",mqtt,"iot/sensor/humedad",70,"192.168.1.2","-"
"Apr 25, 2025 @ 21:34:27.547","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 25, 2025 @ 21:34:27.547","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 25, 2025 @ 21:33:47.531","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 25, 2025 @ 21:33:47.531","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 25, 2025 @ 21:33:11.516","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 21:33:11.516","-",mqtt,"iot/sensor/humedad",54,"192.168.1.2","-"
"Apr 25, 2025 @ 21:32:14.494","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 25, 2025 @ 21:32:14.494","-",mqtt,"iot/sensor/humedad",67,"192.168.1.2","-"
"Apr 25, 2025 @ 21:31:44.483","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 25, 2025 @ 21:31:44.483","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 25, 2025 @ 21:31:09.469","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:31:09.469","-",mqtt,"iot/sensor/humedad",69,"192.168.1.2","-"
"Apr 25, 2025 @ 21:30:37.457","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:30:37.456","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:29:45.437","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:29:45.437","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:28:46.413","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 21:28:46.413","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 21:27:59.394","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 25, 2025 @ 21:27:59.394","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 25, 2025 @ 21:26:59.370","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 21:26:59.370","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 25, 2025 @ 21:26:29.358","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 21:26:29.357","-",mqtt,"iot/sensor/humedad",58,"192.168.1.2","-"
"Apr 25, 2025 @ 21:25:59.346","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 25, 2025 @ 21:25:59.346","-",mqtt,"iot/sensor/humedad",60,"192.168.1.2","-"
"Apr 25, 2025 @ 21:25:00.323","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:25:00.323","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:24:05.301","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 25, 2025 @ 21:24:05.301","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 25, 2025 @ 21:23:18.282","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 21:23:18.282","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 21:22:41.267","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:22:41.267","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 25, 2025 @ 21:22:10.254","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 25, 2025 @ 21:22:10.254","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 25, 2025 @ 21:21:10.229","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:21:10.229","-",mqtt,"iot/sensor/humedad",43,"192.168.1.2","-"
"Apr 25, 2025 @ 21:20:10.206","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 25, 2025 @ 21:20:10.206","-",mqtt,"iot/sensor/humedad",61,"192.168.1.2","-"
"Apr 24, 2025 @ 23:11:25.449","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 24, 2025 @ 23:11:25.449","-",mqtt,"iot/sensor/humedad",47,"192.168.1.2","-"
"Apr 24, 2025 @ 23:10:35.419","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 24, 2025 @ 23:10:35.419","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 24, 2025 @ 23:09:46.396","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 24, 2025 @ 23:09:46.396","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 24, 2025 @ 23:09:14.381","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 24, 2025 @ 23:09:14.381","-",mqtt,"iot/sensor/humedad",48,"192.168.1.2","-"
"Apr 24, 2025 @ 23:08:15.357","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 24, 2025 @ 23:08:15.357","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 24, 2025 @ 23:07:45.346","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 24, 2025 @ 23:07:45.346","-",mqtt,"iot/sensor/humedad",49,"192.168.1.2","-"
"Apr 24, 2025 @ 23:06:47.325","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 24, 2025 @ 23:06:47.325","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 24, 2025 @ 23:06:03.309","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 24, 2025 @ 23:06:03.309","-",mqtt,"iot/sensor/humedad",50,"192.168.1.2","-"
"Apr 24, 2025 @ 23:05:10.285","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 24, 2025 @ 23:05:10.285","-",mqtt,"iot/sensor/humedad",74,"192.168.1.2","-"
"Apr 24, 2025 @ 23:04:37.271","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 24, 2025 @ 23:04:37.271","-",mqtt,"iot/sensor/humedad",71,"192.168.1.2","-"
"Apr 24, 2025 @ 23:03:58.255","-",mqtt,"iot/sensor/humedad",65,"192.168.1.2","-"
"Apr 24, 2025 @ 23:03:58.255","-",mqtt,"iot/sensor/humedad",65,"192.168.1.2","-"
"Apr 24, 2025 @ 23:03:05.234","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 24, 2025 @ 23:03:05.234","-",mqtt,"iot/sensor/humedad",46,"192.168.1.2","-"
"Apr 24, 2025 @ 23:02:08.211","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 24, 2025 @ 23:02:08.211","-",mqtt,"iot/sensor/humedad",78,"192.168.1.2","-"
"Apr 24, 2025 @ 23:01:19.190","-",mqtt,"iot/sensor/humedad",72,"192.168.1.2","-"
"Apr 24, 2025 @ 23:01:19.190","-",mqtt,"iot/sensor/humedad",72,"192.168.1.2","-"
"Apr 24, 2025 @ 23:00:45.176","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 24, 2025 @ 23:00:45.176","-",mqtt,"iot/sensor/humedad",57,"192.168.1.2","-"
"Apr 24, 2025 @ 22:59:52.151","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 24, 2025 @ 22:59:52.151","-",mqtt,"iot/sensor/humedad",63,"192.168.1.2","-"
"Apr 24, 2025 @ 22:59:02.122","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 24, 2025 @ 22:59:02.122","-",mqtt,"iot/sensor/humedad",40,"192.168.1.2","-"
"Apr 24, 2025 @ 22:58:02.086","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 24, 2025 @ 22:58:02.086","-",mqtt,"iot/sensor/humedad",55,"192.168.1.2","-"
"Apr 24, 2025 @ 22:57:07.059","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 24, 2025 @ 22:57:07.059","-",mqtt,"iot/sensor/humedad",44,"192.168.1.2","-"
"Apr 24, 2025 @ 22:56:12.034","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
"Apr 24, 2025 @ 22:56:12.033","-",mqtt,"iot/sensor/humedad",41,"192.168.1.2","-"
